timestep,total_throughput,agent_0_path,agent_0_cwnd,agent_1_path,agent_1_cwnd,agent_2_path,agent_2_cwnd,agent_3_path,agent_3_cwnd,agent_4_path,agent_4_cwnd,agent_5_path,agent_5_cwnd,agent_6_path,agent_6_cwnd,agent_7_path,agent_7_cwnd,agent_8_path,agent_8_cwnd,agent_9_path,agent_9_cwnd,agent_10_path,agent_10_cwnd,agent_11_path,agent_11_cwnd,agent_12_path,agent_12_cwnd,agent_13_path,agent_13_cwnd,agent_14_path,agent_14_cwnd,agent_15_path,agent_15_cwnd,agent_16_path,agent_16_cwnd,agent_17_path,agent_17_cwnd,agent_18_path,agent_18_cwnd,agent_19_path,agent_19_cwnd,agent_20_path,agent_20_cwnd,agent_21_path,agent_21_cwnd,agent_22_path,agent_22_cwnd,agent_23_path,agent_23_cwnd,agent_24_path,agent_24_cwnd,path_1_load,path_2_load,path_3_load,path_1_loss,path_2_loss,path_3_loss,total_loss
227,200.0390625,path_2,7.99,path_2,7.99,path_2,7.99,path_2,7.99,path_2,7.99,path_2,7.99,path_2,7.99,path_2,7.99,path_2,7.99,path_2,7.99,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,path_2,8.01,0,175.04,0,0.0,0.0,0.0,0.0
228,100.01953125,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.04,0,0.0,0.04,0.0,0.04
229,125.01953125,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.02,0,0.0,0.0,0.0,0.0
230,150.01953125,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.02,0,0.0,0.0,0.0,0.0
231,175.01953125,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.02,0,0.0,0.0,0.0,0.0
232,200.01953125,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.02,0,0.0,0.0,0.0,0.0
233,100.009765625,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.02,0,0.0,0.02,0.0,0.02
234,125.009765625,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.01,0,0.0,0.0,0.0,0.0
235,150.009765625,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.01,0,0.0,0.0,0.0,0.0
236,175.009765625,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.01,0,0.0,0.0,0.0,0.0
237,200.009765625,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.01,0,0.0,0.0,0.0,0.0
238,100.0048828125,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.01,0,0.0,0.01,0.0,0.01
239,125.0048828125,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.0,0,0.0,0.0,0.0,0.0
240,150.0048828125,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.0,0,0.0,0.0,0.0,0.0
241,175.0048828125,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.0,0,0.0,0.0,0.0,0.0
242,200.0048828125,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.0,0,0.0,0.0,0.0,0.0
243,100.00244140625,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.0,0,0.0,0.0,0.0,0.0
244,125.00244140625,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.0,0,0.0,0.0,0.0,0.0
245,150.00244140625,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.0,0,0.0,0.0,0.0,0.0
246,175.00244140625,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.0,0,0.0,0.0,0.0,0.0
247,200.00244140625,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.0,0,0.0,0.0,0.0,0.0
248,100.001220703125,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.0,0,0.0,0.0,0.0,0.0
249,125.001220703125,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.0,0,0.0,0.0,0.0,0.0
250,150.001220703125,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.0,0,0.0,0.0,0.0,0.0
251,175.001220703125,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.0,0,0.0,0.0,0.0,0.0
252,200.001220703125,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.0,0,0.0,0.0,0.0,0.0
253,100.0006103515625,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.0,0,0.0,0.0,0.0,0.0
254,125.0006103515625,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.0,0,0.0,0.0,0.0,0.0
255,150.0006103515625,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.0,0,0.0,0.0,0.0,0.0
256,175.0006103515625,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.0,0,0.0,0.0,0.0,0.0
257,200.0006103515625,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.0,0,0.0,0.0,0.0,0.0
258,100.00030517578125,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.0,0,0.0,0.0,0.0,0.0
259,125.00030517578125,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.0,0,0.0,0.0,0.0,0.0
260,150.00030517578125,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.0,0,0.0,0.0,0.0,0.0
261,175.00030517578125,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.0,0,0.0,0.0,0.0,0.0
262,200.00030517578125,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.0,0,0.0,0.0,0.0,0.0
263,100.00015258789062,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.0,0,0.0,0.0,0.0,0.0
264,125.00015258789062,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.0,0,0.0,0.0,0.0,0.0
265,150.00015258789062,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.0,0,0.0,0.0,0.0,0.0
266,175.00015258789062,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.0,0,0.0,0.0,0.0,0.0
267,200.00015258789062,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.0,0,0.0,0.0,0.0,0.0
268,100.00007629394531,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.0,0,0.0,0.0,0.0,0.0
269,125.00007629394531,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.0,0,0.0,0.0,0.0,0.0
270,150.0000762939453,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.0,0,0.0,0.0,0.0,0.0
271,175.0000762939453,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.0,0,0.0,0.0,0.0,0.0
272,200.0000762939453,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.0,0,0.0,0.0,0.0,0.0
273,100.00003814697266,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.0,0,0.0,0.0,0.0,0.0
274,125.00003814697266,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.0,0,0.0,0.0,0.0,0.0
275,150.00003814697266,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.0,0,0.0,0.0,0.0,0.0
276,175.00003814697266,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.0,0,0.0,0.0,0.0,0.0
277,200.00003814697266,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.0,0,0.0,0.0,0.0,0.0
278,100.00001907348633,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.0,0,0.0,0.0,0.0,0.0
279,125.00001907348633,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,path_2,5.0,0,100.0,0,0.0,0.0,0.0,0.0
280,150.00001907348633,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,path_2,6.0,0,125.0,0,0.0,0.0,0.0,0.0
281,175.00001907348633,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,path_2,7.0,0,150.0,0,0.0,0.0,0.0,0.0
282,200.00001907348633,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,path_2,8.0,0,175.0,0,0.0,0.0,0.0,0.0
283,100.00000953674316,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,path_2,4.0,0,200.0,0,0.0,0.0,0.0,0.0
